"";"Duration__in_seconds_";"Finished";"RecordedDate";"ResponseId";"Q6___R_gulation_cogn_1";"Q6___R_gulation_cogn_2";"Q6___R_gulation_cogn_3";"Q6___R_gulation_cogn_4";"Q6___R_gulation_cogn_5";"Q6___R_gulation_cogn_6";"Q6___R_gulation_cogn_7";"Q6___R_gulation_cogn_8";"Q6___R_gulation_cogn_9";"Q6___R_gulation_cogn_10";"Q6___R_gulation_cogn_11";"Q6___R_gulation_cogn_12";"Q6___R_gulation_cogn_13";"Q6___R_gulation_cogn_14";"Q6___R_gulation_cogn_15";"Q6___R_gulation_cogn_16";"Q6___R_gulation_cogn_17";"Q6___R_gulation_cogn_18";"Q7___Alim_intuitive_1";"Q7___Alim_intuitive_2";"Q7___Alim_intuitive_3";"Q7___Alim_intuitive_4";"Q7___Alim_intuitive_5";"Q7___Alim_intuitive_6";"Q7___Alim_intuitive_7";"Q7___Alim_intuitive_8";"Q7___Alim_intuitive_9";"Q7___Alim_intuitive_10";"Q7___Alim_intuitive_11";"Q7___Alim_intuitive_12";"Q7___Alim_intuitive_13";"Q7___Alim_intuitive_14";"Q7___Alim_intuitive_15";"Q7___Alim_intuitive_16";"Q7___Alim_intuitive_17";"Q7___Alim_intuitive_18";"Q7___Alim_intuitive_19";"Q7___Alim_intuitive_20";"Q7___Alim_intuitive_21";"Q7___Alim_intuitive_22";"Q7___Alim_intuitive_23";"Q9_Alim_emotionnel";"Q10_Alim_emotionnel";"Q11_Alim_emotionnel";"Q12___Estime_corpore_1";"Q12___Estime_corpore_2";"Q12___Estime_corpore_3";"Q12___Estime_corpore_4";"Q12___Estime_corpore_5";"Q12___Estime_corpore_6";"Q12___Estime_corpore_7";"Q12___Estime_corpore_8";"Q12___Estime_corpore_9";"Q12___Estime_corpore_10";"Q12___Estime_corpore_11";"Q12___Estime_corpore_12";"Q12___Estime_corpore_13";"Q12___Estime_corpore_14";"Q12___Estime_corpore_15";"Q12___Estime_corpore_16";"Q12___Estime_corpore_17";"Q12___Estime_corpore_18";"Q12___Estime_corpore_19";"Q12___Estime_corpore_20";"Q12___Estime_corpore_21";"Q12___Estime_corpore_22";"Q12___Estime_corpore_23";"Q13___Internalisatio_1";"Q13___Internalisatio_2";"Q13___Internalisatio_3";"Q13___Internalisatio_4";"Q13___Internalisatio_5";"Q13___Internalisatio_6";"Q13___Internalisatio_7";"Q13___Internalisatio_8";"Q13___Internalisatio_9";"Q14___QSREIC_1";"Q14___QSREIC_2";"Q14___QSREIC_3";"Q14___QSREIC_4";"Q14___QSREIC_5";"Q14___QSREIC_6";"Q14___QSREIC_7";"Q14___QSREIC_8";"Q14___QSREIC_9";"Q14___QSREIC_10";"Q14___QSREIC_11";"Q14___QSREIC_12";"Q14___QSREIC_13";"Q14___QSREIC_14";"Q14___QSREIC_15";"Q14___QSREIC_16";"Q14___QSREIC_17";"Q14___QSREIC_18";"Q14___QSREIC_19";"Q14___QSREIC_20";"Q14___QSREIC_21";"Q14___QSREIC_22";"Q14___QSREIC_23";"Q14___QSREIC_24";"Q14___QSREIC_25";"Q14___QSREIC_26";"Q14___QSREIC_27";"CERQ_ACC";"CERQ_RUM";"CERQ_REA";"CERQ_CUL";"CERQ_REC";"CERQ_DRA";"CERQ_BLA";"CERQ_PLA";"CERQ_PERS";"CERQ_MAL";"CERQ_ADA";"AI_UPE";"AI_EPPR";"AI_RHSC";"AI_BFC";"AI_total";"BE_APP";"BE_ATT";"BE_Poids";"BE_total";"EE";"Interna";"QSREIC_dramatisation";"QSREIC_planif";"QSREIC_recentrage";"QSREIC_social";"QSREIC_culpa";"QSREIC_refus";"QSREIC_rumination";"QSREIC_physique";"QSREIC_évitement";"QSREIC_ADA";"QSREIC_MAL"
"471";718;1;2022-01-11 14:30:27;"R_3O8HyljvUMrixs5";3;3;4;4;4;2;2;3;1;1;2;3;3;2;4;4;1;1;4;4;4;2;3;4;4;4;4;4;4;4;4;4;4;3;5;4;5;4;3;5;5;4;4;3;3;4;3;2;2;3;3;3;3;2;3;4;3;4;3;4;4;1;4;2;3;3;3;4;4;3;3;4;3;3;4;4;2;3;3;2;4;4;3;4;2;2;2;4;3;3;3;2;3;3;4;1;3;2;2;3;2;5;2;7;5;7;6;4;2;2;7;7;15;32;22;31;25;13;91;31;16;22;69;11;32;10;11;9;17;7;10;2;4;6;47;29
"472";665;1;2022-01-11 17:59:47;"R_RxmsQr2n04taPBL";4;4;5;3;3;2;5;5;2;3;4;5;3;2;5;5;2;2;1;4;4;5;3;5;5;5;1;3;3;5;4;4;5;4;4;5;5;5;5;5;5;3;3;3;4;3;5;2;3;4;3;2;4;2;5;4;4;3;4;2;5;3;4;1;4;4;4;1;1;1;1;1;1;1;1;1;1;5;4;1;5;3;5;5;3;5;2;4;2;2;1;4;3;5;5;1;5;1;1;5;2;5;1;7;6;10;5;9;4;5;10;8;20;44;19;31;30;15;95;41;14;24;79;9;9;9;13;14;20;5;19;1;2;3;66;20
"473";534;1;2022-01-11 18:20:20;"R_3wszSsHSrR2CEA9";4;4;5;4;4;4;2;4;1;1;2;3;3;3;3;5;1;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;3;3;3;2;2;1;2;2;2;3;3;1;1;4;1;1;1;2;1;1;3;2;1;1;1;2;2;2;3;2;1;1;4;4;4;4;4;4;4;4;4;1;1;1;2;1;5;3;3;3;1;1;2;2;2;5;1;2;3;1;3;2;2;5;2;2;1;5;8;8;9;7;4;2;2;6;8;19;35;7;16;11;9;43;16;14;10;40;6;36;8;6;7;6;7;6;2;7;13;25;37
"474";773;1;2022-01-11 19:40:41;"R_1daaIt5eOqywftd";4;2;4;2;4;2;2;4;2;2;4;2;2;1;2;2;2;2;2;2;3;1;2;3;3;3;2;2;2;3;2;2;4;3;2;3;3;3;3;3;3;2;2;2;3;4;3;1;4;3;2;3;2;2;2;4;3;4;3;3;4;3;3;4;2;3;2;4;4;4;4;4;4;4;4;4;3;4;4;4;1;5;4;5;2;1;1;2;3;2;2;1;2;2;1;2;5;4;5;2;4;2;2;8;4;8;3;6;4;4;4;4;15;30;13;19;18;9;59;26;20;21;67;6;36;9;11;10;9;8;9;4;9;6;39;36
"475";1344;1;2022-01-12 07:24:18;"R_2PtDysu4q13ViH3";3;5;4;3;2;4;2;4;4;3;3;4;2;2;4;5;3;3;2;2;5;1;5;2;3;2;3;3;1;3;3;2;2;4;3;4;4;4;2;2;2;1;2;3;2;3;2;2;2;2;2;1;3;2;5;3;3;3;2;1;3;1;3;1;4;2;3;1;1;1;1;1;1;1;1;1;3;2;3;2;5;3;2;4;3;5;1;3;1;3;2;2;2;5;5;1;4;2;4;5;2;5;4;5;9;8;5;5;7;6;8;7;27;33;18;21;13;12;64;29;12;14;55;6;9;11;8;10;19;4;16;2;6;7;53;30
"476";623;1;2022-01-12 13:36:07;"R_3pbyYyoR8tXuTnJ";1;2;4;5;2;2;1;2;3;2;1;5;2;3;5;1;2;2;1;4;2;2;1;4;4;4;3;4;4;4;1;1;4;2;1;4;4;4;4;2;4;3;2;3;2;3;2;2;4;2;1;2;1;2;1;4;1;2;2;4;3;4;4;5;1;2;2;4;4;4;4;4;4;4;4;4;2;2;1;4;1;5;2;1;4;1;1;2;2;2;2;1;3;1;4;2;2;1;4;1;3;2;1;3;4;6;8;2;5;4;10;3;21;24;11;23;22;12;68;16;18;22;56;8;36;11;8;4;8;7;5;1;8;5;25;32
"477";10017;1;2022-01-12 17:20:55;"R_1n6GSunT6qGaMW4";5;5;5;5;5;5;1;5;4;4;1;3;2;4;4;1;2;2;1;2;3;1;2;4;2;5;1;1;2;4;4;4;4;1;4;5;5;5;3;2;4;3;2;3;3;4;1;1;5;1;1;1;1;1;1;3;1;3;2;1;1;2;1;3;1;1;1;5;5;5;5;5;5;5;5;3;5;1;2;5;1;5;5;2;5;1;1;2;5;3;2;1;4;2;1;4;2;2;5;3;1;2;5;10;10;10;9;2;6;6;7;3;31;32;11;23;20;15;69;13;18;9;40;8;43;17;5;9;6;10;7;2;10;11;27;50
"478";1129;1;2022-01-12 18:08:33;"R_3ptZXH60b8nF2qE";4;1;4;4;4;2;1;2;1;1;1;2;2;3;2;2;1;1;2;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;5;4;4;4;4;3;3;3;3;3;3;4;3;5;1;4;3;4;4;4;5;3;5;3;5;4;5;5;5;3;4;4;4;5;5;5;5;5;5;5;5;5;1;1;2;1;5;5;5;4;1;5;1;2;1;2;1;3;1;4;5;2;2;1;2;1;1;5;1;8;3;6;7;2;2;2;4;4;14;24;22;32;21;12;87;42;14;34;90;9;45;5;5;11;19;6;11;1;3;4;46;19
"479";610;1;2022-01-12 18:35:12;"R_Q05O2G4rHNivJHb";4;4;5;4;3;4;4;2;4;3;3;4;5;2;5;4;4;2;2;4;5;4;5;4;4;4;5;4;2;4;4;4;5;5;5;5;5;5;5;4;4;3;3;3;4;4;3;3;1;4;3;3;3;3;5;4;3;5;4;3;5;3;5;4;3;4;3;1;2;1;1;1;2;1;1;1;2;4;5;1;4;3;5;5;4;5;3;5;1;1;1;4;5;5;5;2;3;2;3;1;4;5;1;7;8;7;6;7;8;5;9;9;27;39;26;32;25;15;98;37;18;27;82;9;11;12;16;15;19;4;13;2;4;4;63;26
"480";634;1;2022-01-13 04:24:07;"R_27xvb8m8VAwslHO";2;4;2;3;2;2;1;2;4;3;1;3;2;2;2;2;3;2;2;3;2;1;3;3;2;2;2;3;2;3;4;4;4;2;2;4;4;3;2;2;2;2;3;3;2;4;2;1;2;2;2;3;2;3;2;4;2;3;2;2;2;3;3;3;1;2;3;4;4;4;4;4;4;4;4;4;1;2;1;5;1;5;2;2;5;1;1;1;4;4;1;1;4;2;3;4;2;3;4;2;3;2;2;4;6;4;5;2;7;5;5;4;23;19;11;26;13;11;61;20;16;19;55;8;36;14;7;5;8;9;6;3;9;7;26;42
"481";1520;1;2022-01-13 04:44:48;"R_1FM0c85jF2xDUZk";2;2;4;2;2;2;2;4;1;2;2;2;4;2;4;4;1;2;1;4;5;4;4;4;4;4;2;5;4;5;5;5;5;4;5;5;4;4;4;4;4;3;4;4;3;4;4;3;2;4;4;4;4;4;5;4;4;4;4;4;5;5;5;2;4;4;3;1;1;1;1;1;1;1;1;1;2;4;4;1;5;4;2;5;5;5;2;1;1;1;2;5;5;5;5;2;2;1;2;3;2;4;1;4;4;8;4;4;2;4;6;8;14;30;21;37;24;13;95;40;16;33;89;11;9;13;9;11;19;5;15;1;3;5;54;27
"482";28962;1;2022-01-13 06:58:53;"R_3m2xxdDmwROOuEr";2;2;3;2;3;2;3;2;3;2;3;2;2;3;3;2;3;2;1;5;5;3;5;5;3;3;2;5;5;4;4;4;4;4;2;5;5;5;5;5;5;4;4;4;3;4;3;1;1;3;2;4;4;2;4;4;2;4;3;2;5;5;3;1;1;3;3;1;1;1;1;1;1;1;1;1;4;4;3;4;5;5;1;5;3;1;1;3;1;1;1;2;4;1;5;1;3;4;5;2;2;5;3;5;4;5;5;6;6;4;5;4;19;25;17;36;26;15;94;30;14;23;67;12;9;12;10;5;20;6;8;4;9;5;43;36
"483";710;1;2022-01-13 15:33:00;"R_6sSkIxGoqMBHtiF";4;4;4;4;3;4;3;4;2;2;4;4;3;3;3;4;2;2;1;3;4;2;5;4;3;4;4;3;4;3;3;3;5;4;5;5;5;5;4;4;4;3;3;3;2;3;3;1;2;2;2;2;1;1;3;3;3;3;3;2;3;2;2;1;3;2;2;4;4;4;4;4;4;4;4;4;3;3;3;2;3;4;4;4;4;4;4;4;4;4;3;2;3;3;2;4;4;3;3;3;3;3;4;7;8;8;7;7;4;4;7;7;23;36;20;29;23;15;87;24;12;15;51;9;36;14;14;10;12;8;13;3;5;11;49;41
"484";1665;1;2022-01-13 20:07:42;"R_3Ld2mO3Y2knHEyd";2;2;5;2;3;2;2;2;2;2;2;5;3;3;2;2;2;2;2;4;4;3;3;3;3;3;3;5;4;4;3;3;3;3;4;4;5;5;3;3;4;2;2;3;4;4;3;4;1;3;5;3;4;2;5;3;4;5;4;3;5;4;4;1;4;4;3;1;1;1;1;1;1;1;1;1;1;1;2;1;5;5;3;3;3;5;5;1;1;5;5;5;5;5;5;5;5;1;1;5;1;5;1;5;4;7;5;4;4;4;7;5;17;28;19;29;19;14;81;41;14;27;82;7;9;14;8;10;18;6;20;1;2;11;56;34
"485";2056;1;2022-01-13 20:59:24;"R_1Ocp8S67qbr6aSl";4;4;4;2;5;4;1;4;3;2;1;4;5;4;3;4;3;3;2;4;4;4;4;4;4;4;4;4;4;5;3;4;5;4;4;2;4;4;4;3;4;3;2;2;2;4;3;3;1;3;2;4;2;3;2;4;4;4;3;4;4;4;5;1;2;3;2;5;5;5;5;5;5;5;5;5;3;1;3;3;2;4;3;5;4;2;2;3;2;1;2;3;5;4;2;3;3;3;4;3;3;5;5;9;8;8;6;2;6;5;7;9;25;35;22;33;23;10;88;26;14;29;69;7;45;13;9;10;14;6;11;3;7;10;44;39
"486";1245;1;2022-01-14 15:28:34;"R_1qfYSl2gCCBKShp";3;2;1;1;4;3;2;2;2;4;2;1;1;1;2;2;4;5;4;4;5;4;4;4;3;5;4;4;4;4;5;5;5;5;5;4;4;3;5;4;4;3;3;3;2;3;2;4;2;3;2;2;1;1;2;4;3;4;3;3;5;1;4;1;3;2;2;4;4;5;4;5;4;3;3;2;2;2;5;2;4;1;4;3;1;2;2;5;1;1;1;2;1;3;5;1;2;2;2;4;2;5;1;7;5;3;2;4;6;9;3;3;22;20;27;35;25;11;98;26;14;19;59;9;34;5;11;12;17;2;10;2;4;3;50;16
"487";4042;1;2022-01-14 16:43:16;"R_324u3OE71XsZ4eb";3;3;4;2;4;3;4;4;3;2;4;5;3;2;4;2;2;2;4;5;5;5;5;4;3;5;5;3;5;5;5;5;5;5;5;3;3;3;5;5;5;4;4;4;2;3;2;3;1;2;1;3;1;3;1;3;2;2;2;5;4;5;5;1;2;2;1;1;1;1;1;1;3;1;3;1;1;2;2;2;2;4;1;3;3;2;3;3;1;2;4;1;1;4;5;1;2;2;1;2;1;4;5;7;6;8;4;8;5;4;9;5;19;37;29;38;27;9;103;18;10;28;56;12;13;7;9;7;14;5;7;2;3;10;37;27
"488";800;1;2022-01-14 20:32:43;"R_20UpxeRfP9DLp3u";2;2;3;3;5;2;3;2;1;1;2;3;3;2;2;2;1;1;5;5;5;4;5;5;3;4;5;5;5;5;5;5;5;4;5;2;2;2;5;5;5;4;4;4;4;4;4;4;1;4;4;3;5;3;5;4;5;5;4;4;5;5;5;1;5;4;4;1;1;1;1;1;1;1;1;1;1;3;2;1;5;2;2;5;3;4;2;2;1;1;2;3;1;5;5;2;2;2;1;2;3;5;1;7;4;5;5;5;2;2;5;5;13;27;28;40;27;6;101;45;15;32;92;12;9;6;10;9;20;3;11;2;2;5;50;18
"489";1266;1;2022-01-15 09:12:57;"R_3oTUoTGvd5P5mLM";2;3;4;2;2;2;2;2;1;1;2;3;4;1;4;4;1;1;3;2;5;4;2;2;2;2;4;2;2;3;4;3;4;4;5;4;2;2;4;3;4;2;1;1;2;4;3;4;1;2;2;3;2;3;5;4;3;4;3;3;4;4;4;3;3;3;2;2;1;1;1;1;1;1;4;1;2;3;4;1;2;4;4;3;3;4;4;5;1;2;5;4;4;5;4;4;4;4;4;4;2;4;1;4;5;6;3;4;2;2;7;8;12;29;25;22;17;8;72;28;16;27;71;4;13;11;14;13;13;5;16;4;5;10;56;35
"490";1874;1;2022-01-17 10:01:56;"R_1rJMWJ7iJzwsNlD";4;4;4;4;4;3;4;3;4;2;2;2;2;2;2;4;2;1;2;2;4;4;2;4;4;4;5;4;4;2;2;3;4;4;5;4;4;4;4;4;4;3;3;3;4;4;4;3;1;4;4;4;3;3;5;3;4;4;4;4;5;4;4;1;2;4;3;1;1;1;1;1;1;1;1;1;4;1;3;1;5;1;2;4;1;2;2;4;1;2;2;4;4;5;5;1;5;2;2;3;3;4;1;8;7;7;6;6;6;3;4;6;22;31;24;23;24;12;83;38;13;30;81;9;9;11;10;10;18;2;14;2;3;4;52;22
"491";682;1;2022-01-17 17:03:02;"R_1LFK2gQP8Jy7rCl";5;4;3;5;4;4;2;2;2;2;1;2;2;5;4;3;3;2;1;2;5;2;2;2;2;1;4;2;2;3;2;2;2;4;5;4;4;4;2;1;2;2;1;2;1;2;1;2;3;1;1;2;2;2;2;1;1;2;1;1;2;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;5;1;2;4;2;2;2;4;5;4;1;4;2;5;3;2;3;3;1;2;4;5;9;8;5;10;3;5;4;6;5;27;28;21;17;10;12;60;14;9;13;36;5;9;15;8;4;13;9;6;3;4;12;31;43
"492";1637;1;2022-01-17 17:42:57;"R_11iOXkCS1Nlt8Dh";3;3;2;4;4;4;1;2;4;4;2;3;2;2;3;2;2;3;5;2;5;1;1;4;5;5;1;1;1;2;2;2;1;5;5;4;2;2;4;4;4;2;2;2;3;3;3;3;3;3;3;2;2;1;2;2;2;3;2;2;2;2;2;1;2;2;2;4;4;2;4;4;4;2;2;4;3;2;2;1;2;4;5;5;2;2;2;2;1;2;1;1;5;2;2;4;2;4;4;2;2;3;3;7;7;4;6;3;6;7;6;4;26;24;22;12;26;8;68;23;12;17;52;6;30;12;8;9;12;5;7;4;5;8;36;34
"493";1028;1;2022-01-18 05:44:45;"R_R5p8Qir7OPq9Zzb";3;2;4;1;4;2;3;4;1;1;2;4;3;1;5;2;1;1;1;5;4;4;5;4;4;4;2;5;5;4;5;5;4;4;1;5;5;5;5;5;5;3;3;3;4;4;4;3;3;5;4;3;5;3;5;5;5;4;4;4;5;5;5;5;3;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;5;5;5;5;1;5;1;1;5;5;5;5;5;1;1;1;1;5;1;5;1;7;4;8;2;5;2;2;9;5;10;34;16;38;27;15;96;44;21;31;96;9;9;12;8;11;17;5;16;1;2;7;52;27
"494";1823;1;2022-01-18 07:47:15;"R_2PdJa3mbYi7SJzK";3;4;4;2;4;5;2;3;4;2;2;3;2;2;3;3;3;2;1;4;4;3;2;3;3;4;5;3;5;3;2;2;3;3;5;5;5;5;3;3;3;2;3;2;2;3;3;3;1;2;3;3;3;2;4;4;3;3;3;3;5;3;3;3;2;3;3;4;2;2;2;2;2;2;2;2;4;3;3;2;4;4;3;4;4;2;1;3;3;1;4;2;1;3;4;1;2;2;4;2;4;3;2;7;9;7;4;4;7;4;6;5;24;29;21;24;19;15;79;30;14;23;67;7;20;10;11;9;15;7;8;2;6;7;43;32
"495";1487;1;2022-01-18 12:48:14;"R_uqUpkg7kXWFGiid";5;5;5;4;4;4;2;2;4;1;1;4;3;4;5;5;4;1;2;2;2;1;2;1;1;2;2;4;4;3;4;3;5;3;3;4;4;4;2;2;1;2;1;2;2;4;2;2;4;2;2;2;2;2;5;3;2;3;2;2;2;1;2;2;1;2;2;4;3;1;4;3;4;2;4;2;3;5;2;2;2;5;3;2;4;2;1;2;4;4;3;1;1;2;3;4;3;4;5;3;5;5;3;9;9;7;8;3;8;2;9;8;27;36;13;27;9;12;61;22;16;15;53;5;27;12;13;7;12;9;9;4;7;10;41;42
"496";684;1;2022-01-18 18:40:51;"R_xbgWt7bTtGh4MCd";3;4;4;5;4;4;3;2;2;2;3;4;3;2;4;5;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;4;2;2;4;2;4;2;2;2;1;1;1;1;4;1;1;4;2;1;1;3;1;2;3;1;4;3;1;2;1;1;3;2;2;2;5;4;4;4;4;4;3;4;4;5;1;1;4;1;5;3;2;4;1;1;2;5;3;2;1;3;2;2;4;2;4;5;1;2;1;5;7;8;6;7;6;4;4;8;8;23;35;11;15;12;10;48;19;18;9;46;3;36;15;6;6;6;10;5;4;9;11;23;49
"497";1314;1;2022-01-26 19:43:21;"R_1IAFVYsayfaCDaY";4;2;5;4;5;3;2;5;1;1;2;2;5;4;4;5;2;1;4;1;4;4;2;3;3;4;4;2;2;2;2;2;2;4;2;2;2;4;2;4;4;2;2;2;3;4;4;2;3;4;4;4;2;4;5;4;4;1;3;3;5;5;5;4;2;4;2;1;1;1;1;1;1;1;1;1;2;4;4;1;4;4;5;5;4;4;2;2;1;2;2;4;3;4;5;1;2;2;1;2;2;5;1;9;5;10;8;4;3;2;6;10;18;39;22;15;20;8;65;34;16;31;81;6;9;11;10;13;19;5;12;2;2;4;54;24
"498";945;1;2022-01-31 20:16:49;"R_3GvrgQtn6tvpvot";2;3;2;2;2;2;2;2;3;4;2;4;2;2;3;2;3;2;3;2;5;4;4;4;2;4;5;3;2;4;3;4;4;4;5;4;4;4;4;4;4;2;2;3;3;4;4;2;1;4;3;4;3;4;5;4;3;4;4;3;4;5;3;1;3;3;3;2;1;1;1;1;1;1;1;1;1;4;3;1;5;5;4;5;1;3;3;4;2;2;2;3;1;3;5;1;4;3;4;3;1;5;2;4;5;4;4;4;6;6;7;4;21;23;26;26;22;12;86;35;14;28;77;7;10;5;12;10;20;7;13;3;5;5;55;25
"499";613;1;2022-02-15 05:07:08;"R_UX7q0pbnMMrzNDz";5;4;5;4;5;3;3;4;3;1;2;5;5;3;5;5;2;1;3;3;4;2;4;5;5;3;4;2;2;4;4;4;4;4;5;4;3;4;5;4;4;2;3;2;1;1;1;1;5;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;5;5;4;4;5;4;4;4;2;5;1;1;5;1;5;1;1;5;1;1;2;5;5;2;1;5;3;1;4;4;5;4;3;2;1;4;10;7;9;7;5;5;2;10;10;21;44;22;27;26;11;86;10;10;9;29;7;37;20;6;5;4;10;9;5;9;10;24;54
"500";868;1;2022-02-15 07:33:34;"R_1gvwSZ8WFYfw4YB";4;5;4;5;4;4;2;4;2;2;2;5;2;5;5;2;2;2;4;2;5;3;2;2;3;3;4;3;2;4;4;2;4;4;5;2;2;2;3;3;4;2;2;2;3;4;2;4;1;2;3;2;2;1;3;4;2;4;4;2;4;3;4;4;2;3;1;4;4;3;2;4;4;3;3;2;2;2;2;1;2;3;2;3;2;4;4;5;2;2;2;2;2;3;3;1;5;3;4;3;3;2;2;8;9;8;10;4;4;4;10;4;27;34;25;23;18;6;72;26;17;21;64;6;29;8;14;7;10;5;14;3;5;5;45;26
"501";1417;1;2022-02-15 11:48:49;"R_3Rf1iFO3vXCe4m7";4;3;2;3;2;5;4;2;3;2;4;2;3;2;5;2;3;4;1;4;4;1;2;4;5;5;2;4;3;5;2;4;5;1;5;5;5;5;2;4;4;2;3;2;2;4;1;2;5;1;1;1;1;1;2;3;3;4;1;1;3;1;1;2;1;1;1;5;4;3;3;3;2;3;3;3;4;3;1;1;1;1;4;4;5;1;2;2;4;4;4;1;5;2;2;5;1;4;3;4;2;2;5;6;8;4;5;8;6;6;7;5;25;30;14;29;24;15;82;16;18;9;43;7;29;18;9;7;9;5;7;4;4;14;32;45
"502";697;1;2022-02-15 16:24:16;"R_1g5ytIw5YMUtdyL";2;2;4;2;1;2;2;2;2;2;3;4;2;2;5;3;2;2;4;1;5;5;2;3;4;4;4;1;1;1;2;2;3;5;5;3;3;3;3;3;4;1;1;1;3;3;3;3;1;3;3;2;2;2;2;3;3;3;2;1;3;3;4;1;3;2;1;4;4;3;4;4;3;3;3;2;2;1;1;1;2;2;4;5;2;2;2;2;3;3;2;2;2;4;4;2;5;2;1;4;3;5;1;3;4;6;4;5;4;4;9;5;16;28;28;13;21;9;71;25;11;20;56;3;30;9;8;9;16;5;13;2;2;5;46;23
"503";888;1;2022-02-15 19:38:10;"R_1GHBGp1axwINUUt";2;3;4;2;2;3;2;2;3;2;2;3;2;2;3;2;4;2;2;1;4;1;2;2;2;2;2;1;1;3;2;2;2;4;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;3;2;2;2;1;3;1;1;1;1;2;2;5;5;3;5;5;3;4;3;5;4;4;1;5;1;5;2;1;4;2;1;2;2;3;2;1;4;2;1;1;2;4;5;2;2;2;3;4;6;6;4;4;7;4;6;4;21;24;15;14;12;4;45;18;10;10;38;6;38;15;9;5;5;7;7;4;10;6;26;42
"504";968;1;2022-02-15 22:58:38;"R_3nPGtYSZMdOnejB";4;4;5;2;4;4;2;4;1;1;1;4;3;2;4;4;2;2;2;2;4;4;5;5;2;4;4;2;4;4;4;4;5;4;5;5;4;5;5;5;5;3;3;3;3;4;3;2;1;3;2;1;3;2;3;3;3;3;3;1;3;2;2;4;2;3;3;4;2;2;2;4;2;2;2;2;4;4;3;2;4;4;5;4;4;4;2;2;3;3;4;3;3;4;5;2;4;4;5;5;3;5;2;8;8;9;4;3;3;3;8;7;18;35;23;30;26;14;93;28;15;16;59;9;22;14;11;12;18;7;16;4;7;8;57;40
"505";1683;1;2022-02-16 06:54:58;"R_1KgaPub2oGnIqm6";5;4;5;2;3;4;3;3;2;1;3;4;2;2;4;2;2;1;4;1;4;4;1;2;4;2;5;2;1;4;1;1;4;4;5;2;4;4;4;4;2;1;1;2;3;4;2;1;1;3;2;2;2;1;3;3;1;3;2;1;2;1;1;4;1;2;2;4;4;1;4;4;4;1;4;4;2;2;2;2;1;3;2;4;3;2;3;4;2;2;5;1;2;4;2;2;4;2;4;2;1;5;2;8;8;8;4;6;4;2;8;4;18;34;26;15;18;10;69;21;15;11;47;4;30;9;10;8;12;5;9;2;6;9;39;31
"506";703;1;2022-02-16 07:22:48;"R_2fq9DGzocRTPAYp";4;3;4;2;3;3;2;3;2;2;1;5;3;2;4;2;1;2;2;2;4;2;3;2;2;3;3;2;2;3;3;3;4;4;2;4;4;4;2;3;2;2;2;2;2;2;2;2;2;4;2;1;3;1;4;3;3;3;3;2;3;2;3;2;3;3;3;2;2;3;3;2;4;2;3;4;2;3;3;2;4;4;4;3;3;3;2;2;2;2;1;2;3;4;5;1;1;2;3;2;2;5;2;7;6;7;4;3;3;4;9;5;17;31;17;22;14;12;65;30;12;16;58;6;25;10;9;11;17;6;8;2;5;4;45;27
"507";675;1;2022-02-16 11:08:12;"R_1FLCGblMe9kW2C2";3;4;5;2;4;4;1;4;2;2;2;4;4;2;3;4;2;2;2;2;2;2;2;3;3;3;4;2;4;2;2;2;4;4;2;2;4;4;2;2;3;3;1;1;2;3;1;1;2;1;1;2;1;1;2;3;2;2;2;1;2;1;2;2;2;2;2;5;5;5;5;5;5;5;5;5;4;2;2;5;1;4;2;3;4;2;2;2;4;5;3;1;2;2;1;2;2;3;5;2;1;4;3;7;8;9;4;3;4;4;7;8;20;34;16;20;16;10;62;17;12;11;40;5;45;15;7;6;9;8;7;3;10;8;29;44
"508";746;1;2022-02-16 11:09:45;"R_2wczYg6QniOmhbf";5;4;3;2;5;2;4;4;1;2;4;4;5;3;3;5;1;2;3;2;5;4;3;3;3;4;5;4;3;3;5;5;5;5;5;4;3;4;3;3;4;3;3;4;4;3;3;2;1;4;4;3;4;2;5;4;4;4;4;3;5;4;4;1;4;3;3;1;1;1;1;1;1;1;1;1;4;4;4;1;4;3;4;5;5;4;4;4;1;1;1;4;4;3;5;3;1;1;1;4;2;5;1;10;6;7;5;8;2;4;7;10;17;42;27;30;20;11;88;41;13;24;78;10;9;14;14;11;19;4;13;1;2;5;57;26
